,Club,LastName,FirstName,Position,BaseSalary,GuaranteedCompensation,Year
2961,PHI,Le Toux,Sebastian,M,200000.0,212812.5,2013
2962,MTL,Lefevre,Wandrille,M,35125.0,35125.0,2013
2963,SJ,Lenhart,Steven,F,210000.0,217500.0,2013
2964,VAN,Leveron,Johnny,D,60000.0,71187.5,2013
2965,CHI,Lindpere,Joel,M,180000.0,205000.0,2013
2966,HOU,Lopez,Alexander,M,192000.0,212000.0,2013
2967,RSL,Lopez,Benjamin,F,35125.0,37730.43,2013
2968,KC,Lopez,Mikey,M,75000.0,147000.0,2013
2969,DAL,Loyd,Zach,M,92372.5,136997.5,2013
2970,DAL,Luccin,Peter,M,90000.0,131000.0,2013
2971,SEA,Lund,Philip,M,35125.0,35125.0,2013
2972,NY,Luyindula,Peguy,F,79999.92,79999.92,2013
2973,PHI,MacMath,Zac,GK,110000.0,155000.0,2013
2974,CHI,Magee,Mike,F,185000.0,191666.67,2013
2975,MTL,Mallace,Calum,M,47300.0,62300.0,2013
2976,VAN,Manneh,Kekuta,F,55000.0,84500.0,2013
2977,RSL,Mansally,Kenny,F,50000.0,57000.0,2013
2978,MTL,Mapp,Justin,M,125000.0,137500.0,2013
2979,HOU,Marscheider,Erich,GK,46500.0,46500.0,2013
2980,CLB,Marshall,Chad,D,330000.0,361250.0,2013
2981,DC,Martin,Collin,M,35125.0,49291.67,2013
2982,RSL,Martinez,Enzo,M,71500.0,97500.0,2013
2983,SJ,Martinez,Walter,M-F,90000.0,90000.0,2013
2984,MTL,Martins,Felipe,M,150000.0,182500.0,2013
2985,SEA,Martins,Obafemi,F,1600000.0,1730000.0,2013
2986,LA,Mastroeni,Pablo,M-D,150000.0,200000.0,2013
2987,VAN,Mattocks,Darren,F,120000.0,212000.0,2013
2988,RSL,Maund,Aaron,D,35125.0,43458.33,2013
2989,LA,McBean,Jack,F,80000.0,101000.0,2013
2990,NE,McCarthy,Stephen,M,87120.0,118370.0,2013
2991,NY,McCarty,Dax,M,180000.0,222500.0,2013
2992,RSL,McDonald,Brandon,M,235000.0,273250.0,2013
2993,SJ,McGlynn,Peter,D,35125.0,35125.0,2013
2994,PHI,McInerney,Jack,F,125500.0,189666.67,2013
2995,POR,McKenzie,Rauwshan,D,46500.0,46500.0,2013
2996,CHV,McLain,Patrick,GK,46500.0,46500.0,2013
2997,PHI,McLaughlin,James,M,60000.0,69000.0,2013
2998,NY,Meara,Ryan,GK,65000.0,66250.0,2013
2999,KC,Mechack,Jerome,D,35125.0,35125.0,2013
3000,KC,Medranda,Jimmy,M,35125.0,35125.0,2013
3001,CHV,Mejia,Edgar,M,140000.0,140000.0,2013
3002,CHV,Melia,Tim,GK,60000.0,65000.0,2013
3003,COL,Mera,German,D,46500.0,46500.0,2013
3004,CLB,Meram,Justin,F,56320.0,80695.0,2013
3005,MTL,Messoudi,Zakaria,M,35125.0,35125.0,2013
3006,LA,Meyer,Tommy,D,47300.0,61050.0,2013
3007,NY,Miazga,Matt,D,60000.0,66250.0,2013
3008,VAN,Miller,Kenny,F,1110000.0,1120000.0,2013
3009,KC,Miller,Kyle,M,35125.0,35125.0,2013
3010,NY,Miller,Roy,M,123745.0,123745.0,2013
3011,POR,Miller,Ryan,D,60000.0,65000.0,2013
3012,CHV,Minda,Oswaldo,M,125000.0,143750.0,2013
3013,VAN,Mitchell,Carlyle,D,46500.0,46500.0,2013
3014,SEA,Moffat,Adam,M,150000.0,161608.33,2013
3015,SEA,Montero,Fredy,F,700000.0,856000.0,2013
3016,COL,Moor,Drew,D,235000.0,247000.0,2013
3017,RSL,Morales,Javier,M,300000.0,300000.0,2013
3018,CHV,Morales,Julio,F,35125.0,35125.0,2013
3019,NY,Moreno,Amando,F,35125.0,35125.0,2013
3020,TOR,Morgan,Ashtone,D,60000.0,72000.0,2013
3021,SJ,Morrow,Justin,D,130000.0,139562.5,2013
3022,COL,Mullan,Brian,M,162000.0,170335.0,2013
3023,SJ,Muller,Tommy,D,35125.0,35125.0,2013
3025,COL,Mwanga,Danny,F,130000.0,171250.0,2013
3026,KC,Myers,Chance,D-M,105000.0,120666.67,2013
3027,KC,Nagamura,Paulo,M,265000.0,270500.0,2013
3028,POR,Nagbe,Darlington,M/F,130000.0,266000.0,2013
3029,POR,Nanchoff,Michael,M,46500.0,46500.0,2013
3030,SEA,Neagle,Lamar,M,48400.0,48400.0,2013
3031,DC,Neal,Lewis,M,90000.0,96440.63,2013
3032,DAL,Neres da Cruz,Erick,M,84000.0,85875.0,2013
3033,MTL,Nesta,Alessandro,D,260000.0,305000.0,2013
3034,SJ,Newton,Evan,GK,46500.0,46500.0,2013
3035,NE,Nguyen,Lee,M/F,73600.0,80100.0,2013
3036,KC,Nielsen,Jimmy,GK,200000.0,220000.0,2013
3037,PHI,Nikolov,Oka,GK,46500.0,46500.0,2013
3038,DAL,Nunez,Ramon,M,65000.0,75000.0,2013
3039,CHI,Nyarko,Patrick,F,230000.0,249500.0,2013
3040,DC,Nyassi,Sainey,M,88200.0,94950.0,2013
3041,MTL,Nyassi,Sanna,M,140000.0,147625.0,2013
3042,NY,Obekop,Marius,M,35125.0,35125.0,2013
3043,VAN,O'Brien,Andy,D,200012.04,230012.04,2013
3044,CLB,Oduro,Dominic,F,120015.0,122015.0,2013
3045,PHI,Okugo,Amobi,M,101250.0,184250.0,2013
3046,NY,Olave,Jamison,D,275000.0,325000.0,2013
3047,KC,Olum,Lawrence,M/D,46500.0,46500.0,2013
3048,COL,O'Neill,Shane,M,49350.0,60850.0,2013
3049,KC,Opara,Ike,D,90000.0,96250.0,2013
3050,LA,Opare,Kofi,D,35125.0,35125.0,2013
3051,CLB,O'Rourke,Danny,D,170000.0,175000.0,2013
3052,TOR,Osorio,Jonathan,M,46500.0,46500.0,2013
3053,MTL,Ouimette,Karl,D,46500.0,46500.0,2013
3054,VAN,Ousted,David,GK,150000.0,166156.25,2013
3055,HOU,Ownby,Brian,M,46500.0,46500.0,2013
3056,DC,Pajoy,Lionard,F,190000.0,205000.0,2013
3057,CHI,Paladini,Daniel,M,86625.0,91103.25,2013
3058,RSL,Palmer,Lovel,M,67000.0,71500.0,2013
3059,KC,Palmer-Brown,Erik,D,35125.0,35625.0,2013
3060,MTL,Paponi,Daniele,F,72000.0,87000.0,2013
3061,PHI,Parke,Jeff,D,205000.0,216500.0,2013
3062,CHI,Pause,Logan,M,180000.0,197833.33,2013
3063,NY,Pearce,Heath,D,331236.0,340736.0,2013
3064,LA,Penedo,Jaime,GK,78000.0,81562.5,2013
3065,DAL,Pereira,Michel,M/D,60000.0,81500.0,2013
3066,DAL,Perez,Blas,F,300000.0,324250.0,2013
3067,LA,Perk,Brian,GK,55000.0,58125.0,2013
3068,MTL,Perkins,Troy,GK,225000.0,246833.33,2013
3069,KC,Peterson,Jacob,F,100000.0,104833.33,2013
3070,PHI,Pfeffer,Zach,M,65000.0,75000.0,2013
3071,COL,Pickens,Matt,GK,190000.0,212933.33,2013
3072,CHI,Pineda,Victor,M,46500.0,53242.42,2013
3073,POR,Piquionne,Frederic,F,142000.0,150000.0,2013
3074,MTL,Pisanu,Andrea,F,100000.0,148000.0,2013
3075,RSL,Plata,Joao,F,60000.0,60000.0,2013
3076,NE,Polak,Tyler,D,65000.0,78000.0,2013
3077,DC,Pontius,Chris,M-F,330000.0,361000.0,2013
3078,DC,Porter,Kyle,M,46500.0,54992.45,2013
3079,POR,Powell,Alvas,D,35400.0,35400.0,2013
3080,COL,Powers,Dillon,M,46500.0,79000.0,2013
3081,CHI,Puppo,Federico,F,125000.0,125000.0,2013
3082,CHV,Purdy,Steven,D,80004.0,80004.0,2013
3083,NE,Reis,Matt,GK,165000.0,167666.67,2013
3084,SEA,Remick,Dylan,D,35125.0,35125.0,2013
3085,VAN,Reo-Coker,Nigel,D-M,200000.0,237362.5,2013
3086,TOR,Rey,Alvaro,F,180000.0,204450.0,2013
3087,LA,Ribeiro Da Silva,Leonardo,D,95000.0,95000.0,2013
3088,POR,Richards,Brent,F,65625.0,73992.29,2013
3089,TOR,Richter,Ryan,F,35125.0,35125.0,2013
3090,POR,Ricketts,Donovan,GK,275000.0,300000.0,2013
3091,DC,Riley,James,D,140000.0,145750.0,2013
3092,RSL,Rimando,Nick,GK,200000.0,210833.33,2013
3093,POR,Rincon,Sebastian,F,46500.0,46500.0,2013
3094,POR,Ring,Brad,M,46500.0,46500.0,2013
3095,CHI,Rios,Egidio,M,768000.0,768000.0,2013
3096,MTL,Rivas,Nelson,D,75000.0,75000.0,2013
3097,CHV,Rivera,Jose Manuel,F,116000.0,116000.0,2013
3098,COL,Rivero,Martin,M,75000.0,75000.0,2013
3099,TOR,Roberts,Quillan,GK,46500.0,46500.0,2013
3100,NY,Robles,Luis,GK,75000.0,77500.0,2013
3101,MTL,Rodriguez,Adrian Lopez,D,180000.0,180000.0,2013
3102,MTL,Rodriguez,Maximiliano,M,35125.0,35125.0,2013
3103,LA,Rogers,Robbie,F,90000.0,90000.0,2013
3104,CHI,Rolfe,Chris,F,225000.0,248333.33,2013
3105,MTL,Romero,Andres,F,48000.0,48000.0,2013
3106,SEA,Rosales,Mauro,M,200000.0,225000.0,2013
3107,SEA,Rose,Andy,M,46500.0,46500.0,2013
3108,KC,Rosell,Oriol,M,110000.0,118750.0,2013
3109,LA,Rowe,Brian,GK,46500.0,46500.0,2013
3110,NE,Rowe,Kelyn,M,90000.0,171000.0,2013
3111,LA,Rugg,Charlie,F,35125.0,35125.0,2013
3112,KC,Ruiz,Brendan,D,35125.0,35125.0,2013
3113,DC,Ruiz,Carlos,F,75000.0,75000.0,2013
3114,VAN,Rusin,Brad,D,120000.0,120000.0,2013
3115,TOR,Russell,Darel,M,99999.96,109874.96,2013
3116,KC,Saad,Soony,F,46500.0,46500.0,2013
3117,RSL,Saborio,Alvaro,F,360000.0,453333.33,2013
3118,HOU,Salazar,Bryan,F,46500.0,47500.0,2013
3119,RSL,Salcedo,Carlos,D,35125.0,35125.0,2013
3120,VAN,Salgado,Omar,F,95000.0,136868.67,2013
3121,SJ,Salinas,Shea,M,93975.0,100219.15,2013
3122,NY,Sam,Lloyd,F,130000.0,130000.0,2013
3123,CLB,Sanchez,Matias,M,190000.0,230000.0,2013
3124,DAL,Sanchez,Richard,GK,46500.0,63500.0,2013
3125,COL,Sanchez,Vincente,F,144000.0,186187.5,2013
3126,RSL,Sandoval,Devon,F,35125.0,35125.0,2013
3127,VAN,Sanvezzo,Camilo,F,210000.0,247500.0,2013
3128,KC,Sapong,CJ,F,75000.0,92000.0,2013
3129,DC,Saragosa,Marcelo,M,110000.0,110000.0,2013
3130,HOU,Sarkodie,Kofi,D,100000.0,145500.0,2013
3131,LA,Sarvas,Marcelo,M,157500.0,184375.0,2013
3132,RSL,Saunders,Josh,GK,90000.0,95250.0,2013
3133,CLB,Schoenfeld,Aaron,F,46500.0,46500.0,2013
3134,RSL,Schuler,Chris,D,100000.0,117000.0,2013
3135,SEA,Scott,Zach,D,50000.0,50000.0,2013
3136,DC,Seaton,Michael,F,35125.0,38125.0,2013
3137,CHI,Segares,Gonzalo,D,155000.0,168333.33,2013
3138,DAL,Seitz,Chris,GK,90000.0,90000.0,2013
3139,NY,Sekagya,Ibrahim,D,129999.96,158999.96,2013
3140,NE,Sene,Saer,F,200000.0,211537.54,2013
3141,COL,Serna,Dillon,M,46500.0,59500.0,2013
3142,DC,Shanosky,Conor,D,75000.0,89218.83,2013
3143,NE,Shuttleworth,Robert,GK,80004.0,84504.0,2013
3144,DC,Silva,Luis,M,70400.0,105400.0,2013
3145,POR,Silvestre,Mikael,D,180000.0,186666.67,2013
3146,NE,Simms,Clyde,M,87500.0,90833.33,2013
3147,KC,Sinovic,Seth,M-D,90000.0,96750.0,2013
3148,CLB,Sloan,Shawn,M,35125.0,35125.0,2013
3149,MTL,Smith,Blake,M,46500.0,80250.0,2013
3150,NE,Smith,Donnie,M,35125.0,35125.0,2013
3151,COL,Smith,Jamie,M,46500.0,46500.0,2013
3152,NE,Soares,AJ,D,103345.0,143345.0,2013
3153,NE,Soffner,Luis,GK,35125.0,35125.0,2013
3154,LA,Sorto,Oscar,D,46500.0,48375.0,2013
3155,CHV,Soto,Josue,M,35125.0,35125.0,2013
3156,CHI,Soumare,Bakary,D,310000.0,350000.0,2013
3157,CLB,Speas,Ben,F,62000.0,62000.0,2013
3158,NY,Steele,Jonny,M,99996.0,107746.0,2013
3159,LA,Stephens,Michael,M,84755.0,106005.0,2013
3160,RSL,Stephenson,Khari,M,77500.0,81958.33,2013
3161,RSL,Stertzer,John,M,46500.0,75250.0,2013
3162,SJ,Stewart,Jordan,M-D,108000.0,108000.0,2013
3163,COL,Sturgis,Nathan,D-M,93712.5,97962.5,2013
3165,DC,Syamsir,Alam,M,46500.0,46500.0,2013
3166,HOU,Taylor,Jermaine,D,160000.0,169500.0,2013
3167,CLB,Tchani,Tony,M,130000.0,155000.0,2013
3168,VAN,Teibert,Russell,M,60000.0,65600.0,2013
3169,COL,Thomas,Hendry,M,180000.0,200000.0,2013
3170,TOR,Thomas,Michael,M,57750.0,60713.21,2013
3171,VAN,Thomas,Simon,GK,35125.0,35125.0,2013
3172,CHI,Thompson,Wells,M,105000.0,113125.0,2013
3173,DC,Thorrington,John,M,150000.0,150000.0,2013
3174,NE,Tierney,Chris,D-M,82265.63,83932.29,2013
3175,MTL,Tissot,Maxim,D,35125.0,35125.0,2013
3176,NE,Toja,Juan,M-F,275000.0,295000.0,2013
3177,DAL,Top,Jonathan,F,46500.0,46500.0,2013
3178,CHI,Tornaghi,Paolo,GK,46500.0,46500.0,2013
3179,CHV,Torres,Erick,F,129996.0,129996.0,2013
3180,COL,Torres,Gabriel,F,264000.0,276500.0,2013
3181,PHI,Torres,Roger,M,121968.0,125093.0,2013
3182,DC,Townsend,Casey,F,56650.0,91650.0,2013
3183,SJ,Tracy,Marcus,F,46500.0,46500.0,2013
3184,SEA,Traore,Djimi,D,120000.0,120000.0,2013
3185,CLB,Trapp,Wil,M,100000.0,127000.0,2013
3186,POR,Tucker-Gangnes,Dylan,D,35125.0,35125.0,2013
3187,MTL,Ubiparipovic,Sinisa,M,57750.0,57750.0,2013
3188,DAL,Ulloa,Victor,M,46500.0,49000.0,2013
3189,POR,Urruti,Maximiliano,F,200000.04,200000.04,2013
3190,PHI,Valdes,Carlos,D,321000.0,321000.0,2013
3191,POR,Valencia,Jose Adolfo,F,50000.0,65000.0,2013
3192,MTL,Valentin,Zarek,D,100000.0,152000.0,2013
3193,POR,Valeri,Diego,M,400000.0,400000.0,2013
3194,RSL,Velasquez,Sebastian,M,46500.0,46500.0,2013
3195,CLB,Viana,Agustin,D-M,105000.0,131666.67,2013
3196,CHI,Videira,Michael,M,46500.0,47125.0,2013
3197,CHV,Villafana,Jorge,F,69300.0,70966.67,2013
3198,LA,Villarreal,Joseph,M,46500.0,48375.0,2013
3199,CLB,Wahl,Tyson,D,76000.0,80666.67,2013
3200,LA,Walker,Kenney,M,46500.0,46500.0,2013
3201,COL,Wallace,Anthony,D-M,66563.7,66563.7,2013
3202,POR,Wallace,Rodney,M-D,125000.0,150000.0,2013
3203,MTL,Warner,Collen,M-F,110000.0,137500.0,2013
3204,DAL,Warshaw,Bobby,D,50820.0,62070.0,2013
3205,CLB,Warzycha,Konrad,M,46500.0,46500.0,2013
3206,VAN,Watson,Matt,M,68250.0,79251.98,2013
3207,DAL,Watson,JeVaughn,M,100000.0,116875.0,2013
3208,RSL,Watson-Siriboe,Kwame,D,53240.0,53240.0,2013
3209,HOU,Weaver,Cam,F,100000.0,108406.67,2013
3210,TOR,Welshman,Emery,F,46500.0,46500.0,2013
3211,MTL,Wenger,Andrew,D/F,120000.0,222000.0,2013
3212,PHI,Wheeler,Aaron,F,46500.0,46500.0,2013
3213,DC,White,Ethan,D,75000.0,91000.0,2013
3214,TOR,Wiedeman,Andrew,F,55000.0,65000.0,2013
3215,CLB,Williams,Josh,D,52313.0,52313.0,2013
3216,PHI,Williams,Sheanon,F,105000.0,110500.0,2013
3217,DC,Willis,Joe,GK,46500.0,46500.0,2013
3218,RSL,Wingert,Chris,D,160598.0,167598.0,2013
3219,CLB,Withrow,Daniel,GK,35125.0,35125.0,2013
3220,SJ,Wondolowski,Chris,M,550000.0,600000.0,2013
3221,DAL,Woodberry,London,D,46500.0,46500.0,2013
3222,NE,Woodbine,O'Brian,D,46500.0,49882.13,2013
3223,DC,Woolard,Daniel,D,100000.0,100000.0,2013
3224,NY,Wright-Phillips,Bradley,F,50000.04,92500.04,2013
3225,COL,Wynne,Marvell,D,200000.0,285000.0,2013
3226,SEA,Yedlin,DeAndre,D,50000.0,53500.0,2013
3227,VAN,Young-Pyo,Lee,D,196900.0,231100.0,2013
3228,SEA,Zakuani,Steve,F,135000.0,233000.0,2013
3229,LA,Zardes,Gyasi,F,100000.0,173000.0,2013
3230,SEA,Zavaleta,Eriq,F,65000.0,95600.0,2013
3231,POR,Zemanski,Ben,M,73500.0,76000.0,2013
3232,DAL,Zimmerman,Walker,D,75000.0,155100.0,2013
3233,POR,Zizzo,Sal,F,76781.0,85987.77,2013
3234,DAL,Zobeck,Kyle,GK,35125.0,35125.0,2013
3235,KC,Zusi,Graham,F-M,350000.0,383250.0,2013
3236,DAL,Acosta,Kellyn,M,55000.0,79000.0,2014
3237,VAN,Adekugbe,Samuel,D,50000.0,55000.0,2014
3238,POR,Adi,Fanendo,F,580800.0,593300.0,2014
3239,COL,Agbossoumonde,Gale,D,48825.0,55491.67,2014
3240,DAL,Akindele,Tesho,F,48500.0,48500.0,2014
3241,NE,Akpan,Andre,F,48500.0,51333.33,2014
3242,VAN,Alderson,Bryce,M,100000.0,115000.0,2014
3243,CHI,Alex,,M,123750.0,133700.0,2014
3244,NY,Alexander,Eric,M,115000.0,128750.0,2014
3245,POR,Alhassan,Kalif,M,120000.0,120000.0,2014
3246,RSL,Allen,Jordan,M/F,80000.0,90000.0,2014
3247,SEA,Alonso,Osvaldo,M,400000.0,400000.0,2014
3248,NE,Alston,Kevin,D,125000.0,143333.33,2014
3249,COL,Alvarez,Carlos,M,73150.0,108150.0,2014
3250,ORL,Alvarez,Yordany,M,48500.0,56000.0,2014
3251,CHI,Amarikwa,Quincy,F,60000.0,60000.0,2014
3252,CHI,Anangono,Juan Luis,F,175000.0,175000.0,2014
3253,SEA,Anibaba,Jalil,D,119620.0,159620.0,2014
3254,CLB,Anor,Bernardo,M,48825.0,48825.0,2014
3255,SEA,Apam,Onyekachi,D,60000.0,60000.0,2014
3256,TOR,Aparicio,Manuel,M,36504.0,36504.0,2014
3257,HOU,Arena,Anthony,D,36504.0,36504.0,2014
3258,COL,Armstrong,David,M,36504.0,36504.0,2014
3259,DC,Arnaud,Davy,M,212500.0,212500.0,2014
3260,CLB,Arrieta,Jairo,F,135000.0,135000.0,2014
3261,HOU,Ashe,Corey,M,165000.0,174750.0,2014
3262,DC,Attakora,Nana,D,62500.0,65575.52,2014
3263,RSL,Attinella,Jeff,GK,48825.0,48825.0,2014
3264,CHV,Avila,Eric,M,115000.0,135000.0,2014
3265,SEA,Azira,Michael,D,48504.0,51147.54,2014
3266,CLB,Baiden,Kingsley,M,36504.0,36504.0,2014
3267,RSL,Balchan,Rich,D,48500.0,48500.0,2014
3268,VAN,Ballouchy,Mehdi,M,65000.0,65000.0,2014
3269,SJ,Barklage,Brandon,M,65000.0,68415.21,2014
3270,NE,Barnes,Darrius,D,80000.0,86666.67,2014
3271,HOU,Barnes,Giles,M,230000.0,241158.33,2014
3272,CHV,Barrera,Leandro,F,50000.0,50000.0,2014
3273,SEA,Barrett,Chad,F,80000.0,85000.0,2014
3274,CLB,Barson,Chad,D,48825.0,48825.0,2014
3275,HOU,Beasley,DaMarcus,D,750000.0,779166.67,2014
3276,RSL,Beckerman,Kyle,M,350000.0,378750.0,2014
3277,CLB,Bedell,Adam,F,36504.0,36504.0,2014
3278,VAN,Beitashour,Steven,D,170000.0,177166.67,2014
3279,TOR,Bekker,Kyle,M,51150.0,77400.0,2014
3280,MTL,Beland-Goyette,Louis,M,36504.0,36504.0,2014
3281,RSL,Beltran,Anthony,D,186450.0,186450.0,2014
3282,TOR,Bendik,Joe,GK,140000.0,147375.0,2014
3283,NE,Bengtson,Jerry,F,144000.0,144000.0,2014
3284,DAL,Benitez,Jair,D,97875.0,97875.0,2014
3285,SJ,Bernardez,Victor,D,100008.0,141608.0,2014
3286,COL,Berner,John,GK,36500.0,36500.0,2014
3287,MTL,Bernier,Patrice,F-M,165000.0,205000.0,2014
3288,PHI,Berry,Austin,D,86994.0,101994.0,2014
3289,KC,Besler,Matt,D,600000.0,633250.0,2014
3290,KC,Bieler,Claudio,F,225000.0,225000.0,2014
3291,SJ,Bingham,David,GK,85910.0,130285.0,2014
3292,DC,Birnbaum,Steven,D,55000.0,85000.0,2014
3293,MTL,Bissue,James,F,48500.0,48500.0,2014
3294,NY,Bitolo,Ambroise,D,36500.0,36500.0,2014
3295,PHI,Blake,Andre,GK,75000.0,113000.0,2014
3296,TOR,Bloom,Mark,D,48825.0,48825.0,2014
3297,CHV,Bocanegra,Carlos,D,300000.0,333333.33,2014
3298,CHV,Bolanos,Luis,F,48504.0,48504.0,2014
3299,PHI,Bone,Corben,M,48825.0,51325.0,2014
3300,HOU,Boniek Garcia,Oscar,F,199992.0,258742.0,2014
3301,RSL,Borchers,Nat,D,225000.0,236968.75,2014
3303,CHV,Borja,Felix,F,48504.0,48504.0,2014
3304,DC,Boswell,Bobby,D,189666.6,189666.6,2014
3305,NY,Bover,Ruben,M,36500.0,36500.0,2014
3306,SEA,Bowen,Tristan,F,65000.0,70000.0,2014
3307,TOR,Bradley,Michael,M,6000000.0,6500000.0,2014
3308,NYCFC,Brovsky,Jeb,M,115000.0,119000.0,2014
3309,PHI,Brown,Brian,F,48504.0,53004.0,2014
3310,COL,Brown,Deshorn,F,75000.0,123000.0,2014
3311,HOU,Bruin,Will,F,127500.0,172500.0,2014
3312,HOU,Brunner,Eric,D,130000.0,130625.0,2014
3313,COL,Buddle,Edson,F,325000.0,325000.0,2014
3314,NE,Bunbury,Teal,F,135000.0,233000.0,2014
3315,COL,Burch,Marc,D,85000.0,85000.0,2014
3316,CHV,Burling,Bobby,D,115000.0,122500.0,2014
3317,SJ,Busch,Jon,GK,173250.0,184583.33,2014
3318,MTL,Bush,Evan,GK,48825.0,48825.0,2014
3319,NY,Bustamante,Michael,M-D,48825.0,48825.0,2014
3320,DAL,Cabrera,Walter,D,84000.0,96000.0,2014
3321,NY,Cahill,Tim,M,3500000.0,3630000.0,2014
3322,NE,Caldwell,Scott,M,52313.0,59813.0,2014
3323,TOR,Caldwell,Steven,D,325000.0,364166.67,2014
3324,CHV,Calvert,Caleb,F,55000.0,62500.0,2014
3325,MTL,Camara,Hassoun,D/M,215000.0,226625.0,2014
3326,VAN,Carducci,Marco,GK,36504.0,36504.0,2014
3327,HOU,Carrasco,Servando,M,48825.0,48825.0,2014
3328,PHI,Carreiro,Fred,M,65460.0,65460.0,2014
3329,PHI,Carroll,Brian,M,185220.0,185220.0,2014
3330,HOU,Cascio,Tony,M,71390.0,105140.0,2014
3331,PHI,Casey,Conor,F,192500.0,192500.0,2014
3332,DC,Caskey,Alex,M,48825.0,48825.0,2014
3333,NY,Castano,Santiago,GK,36500.0,36500.0,2014
3334,NE,Castillion,Geoffrey,F,276000.0,329033.33,2014
3335,DAL,Castillo,Fabian,F,70000.0,76250.0,2014
3336,SJ,Cato,Cordell,F,50400.0,50400.0,2014
3337,ORL,Ceren,Darwin,M,50000.0,80437.5,2014
3338,POR,Chara,Diego,M,170000.0,170000.0,2014
3339,CHV,Chavez,Marvin,M,200000.0,200000.0,2014
3340,NY,Christianson,Ian,M,48825.0,48825.0,2014
3341,HOU,Clark,Ricardo,M,288000.0,321750.0,2014
3342,CLB,Clark,Steven,GK,135000.0,138333.33,2014
3343,VAN,Clarke,Caleb,F,60000.0,60000.0,2014
3344,KC,Claros,Jorge,M,90000.0,90000.0,2014
3345,HOU,Cochran,AJ,D,57500.0,73500.0,2014
3346,CHI,Cochrane,Greg,D,48500.0,48500.0,2014
3347,CHI,Cocis,Razvan,M,140004.0,146670.67,2014
3348,KC,Collin,Aurelien,D,275000.0,281250.0,2014
3349,NY,Convey,Bobby,M,137500.0,147500.0,2014
3350,SEA,Cooper,Kenny,F,200000.0,265625.0,2014
3351,CHV,Correa,Jose Erick,F,70000.0,70000.0,2014
3352,DAL,Craft,Coy,F,48504.0,65587.33,2014
3353,TOR,Creavalle,Warren,D,90000.0,100500.0,2014
3354,MTL,Crepeau,Maxime,GK,48500.0,48500.0,2014
3355,SJ,Cronin,Sam,M,185000.0,187500.0,2014
3356,PHI,Cruz,Danny,M,125000.0,131666.67,2014
3357,HOU,Cummings,Omar,F,250000.0,264000.0,2014
3358,MTL,Danso,Mamadou,D,87500.0,87500.0,2014
3359,NE,Davies,Charlie,F,75000.0,78940.63,2014
3360,HOU,Davis,Brad,M,345000.0,392062.5,2014
3361,VAN,Dean,Christian,D,80000.0,161000.0,2014
3362,TOR,Defoe,Jermain,F,6000000.0,6180000.0,2014
3363,LA,DeLaGarza,AJ,D,132500.0,155000.0,2014
3364,DC,DeLeon,Nick,M,85690.0,120690.0,2014
3365,CHV,Delgado,Marco,M,75000.0,77500.0,2014
3366,SEA,Dempsey,Clint,F,4910000.0,6700000.0,2014
3367,HOU,Deric,Tyler,GK,90000.0,97666.67,2014
3368,TOR,DeRosario,Dwayne,M,137000.0,173000.0,2014
3369,MTL,Di Vaio,Marco,F,1500000.0,2600000.0,2014
3370,DAL,Diaz,Mauro,M,325000.0,411000.0,2014
3371,TOR,Dike,Bright,F,60637.5,63575.0,2014
3372,VAN,Diouf,Mamadou,F,48500.0,61000.0,2014
3373,SJ,Djalo,Yannick,M,200000.0,300000.0,2014
3374,LA,Donovan,Landon,F,4250000.0,4580000.0,2014
3375,NE,Dorman,Andy,M,135000.0,135000.0,2014
3376,KC,Dovale,Toni,D,180000.0,185000.0,2014
3377,DC,Doyle,Conor,F,48500.0,49750.0,2014
3378,HOU,Driver,Andrew,M,130000.0,144583.33,2014
3379,MTL,Duka,Dilaver,M,165000.0,190000.0,2014
3380,KC,Duke,Christian,D,36500.0,36500.0,2014
3381,LA,Dunivant,Todd,D,140000.0,160750.0,2014
3382,CHV,Dunn,Matthew,M,48500.04,48500.04,2014
3383,NY,Duvall,Chris,D,36504.0,36504.0,2014
3384,KC,Dwyer,Dom,F,80000.0,92500.0,2014
3385,DC,Dykstra,Andrew,GK,48825.0,48825.0,2014
3386,CHI,Earnshaw,Robert,F,204000.0,206250.0,2014
3387,NY,Eckersley,Richard,D,255000.0,373333.33,2014
3388,PHI,Edu,Maurice,M,650000.0,650000.0,2014
3389,KC,Ellis,Kevin,D,48825.0,49575.0,2014
3390,COL,Eloundou,Charles,F,48825.0,53825.0,2014
3391,DAL,Escobar,Andres,F,625000.0,647000.0,2014
3392,DC,Espindola,Fabian,F,150000.0,150000.0,2014
3393,DC,Estrada,David,F,48825.0,48825.0,2014
3394,SEA,Evans,Brad,F,267665.0,293666.25,2014
3395,POR,Evans,Steven,M,48825.0,53825.0,2014
3396,PHI,Fabinho,,D,96000.0,100500.0,2014
3397,NE,Fagundez,Diego,F,110000.0,137200.0,2014
3398,NE,Farrell,Andrew,D,95000.0,176000.0,2014
3399,KC,Feilhaber,Benny,M,325000.0,337187.5,2014
3400,PHI,Fernandes,Leo,M,48500.0,48500.0,2014
3401,RSL,Fernandez,Eduardo,GK,36500.0,36500.0,2014
3402,POR,Fernandez,Gaston,F,150000.0,150000.0,2014
3403,DAL,Fernandez,Raul,GK,160000.0,247500.0,2014
3404,VAN,Fernandez,Sebastian,M,143000.0,143000.0,2014
